,0,
6200,97.02734134,1
6201,59.06282865,1
6202,65.91561028,1
6203,64.99118929,1
6204,109.8952111,2
6205,52.83164143,1
6206,58.76629799,1
6207,57.44229358,1
6208,65.05102358,1
6209,51.31048878,1
6210,61.10299184,1
6211,65.29638298,1
6212,61.3741472,1
6213,77.89980626,1
6214,69.13086866,1
6215,66.6370951,1
6216,67.88296868,1
6217,52.81693525,1
6218,50.84826615,1
6219,76.75306126,1
6220,52.33209561,1
6221,57.56750053,1
6222,54.75481266,1
6223,52.01682287,1
6224,83.52994882,1
6225,61.42241917,1
6226,94.08372827,1
6227,54.09965291,1
6228,81.72098183,1
6229,53.38899545,1
6230,63.62479753,1
6231,76.22593521,1
6232,58.15762742,1
6233,70.4321709,1
6234,90.810123,1
6235,96.18798174,1
6236,96.15070478,1
6237,94.06323584,1
6238,77.74261886,1
6239,82.72075863,1
6240,62.27743094,1
6241,65.10180977,1
6242,68.80537323,1
6243,61.65938437,1
6244,57.26083297,1
6245,51.20080725,1
6246,53.91078382,1
6247,53.34025623,1
6248,55.84523319,1
6249,67.2650833,1
6250,73.49315862,1
6251,66.64171284,1
6252,73.96161897,1
6253,55.0019543,1
6254,151.1910527,2
6255,64.33890585,1
6256,56.25673634,1
6257,55.09281366,1
6258,63.23668581,1
6259,65.45292046,1
6260,154.0163645,2
6261,54.22781406,1
6262,59.75468093,1
6263,67.48160995,1
6264,51.81544751,1
6265,59.88941126,1
6266,62.32006708,1
6267,61.03716282,1
6268,70.08110472,1
6269,54.73578922,1
6270,54.75774537,1
6271,68.52247269,1
6272,79.02921628,1
6273,65.48543837,1
6274,60.19251126,1
6275,75.68410378,1
6276,56.70570488,1
6277,70.34585766,1
6278,59.11868956,1
6279,79.5721018,1
6280,63.22777267,1
6281,65.72512612,1
6282,60.86909331,1
6283,64.82282582,1
6284,58.26535482,1
6285,62.46016378,1
6286,56.42408851,1
6287,72.30680873,1
6288,61.99847187,1
6289,79.6252001,1
6290,55.9888657,1
6291,102.0366337,2
6292,59.16279597,1
6293,85.01701409,1
6294,95.8569592,1
6295,125.2827371,2
6296,65.30351852,1
6297,58.97978167,1
6298,64.14269298,1
6299,51.91103584,1
6300,55.193567,1
6301,104.7231193,2
6302,86.69853941,1
6303,78.26001727,1
6304,67.30933142,1
6305,57.68610012,1
6306,64.91966239,1
6307,57.83270881,1
6308,75.8015281,1
6309,59.67668747,1
6310,53.66609838,1
6311,81.91954347,1
6312,67.24173265,1
6313,68.25484684,1
6314,63.0264832,1
6315,63.05600038,1
6316,53.41360101,1
6317,122.2456583,2
6318,60.08645013,1
6319,79.73127713,1
6320,62.5274747,1
6321,78.25495539,1
6322,51.16740212,1
6323,58.77045708,1
6324,77.33559742,1
6325,57.7818707,1
6326,57.37196967,1
6327,53.39103721,1
6328,60.04291999,1
6329,64.23981431,1
6330,58.6246001,1
6331,94.56261203,1
6332,80.3894528,1
6333,53.19154246,1
6334,63.31474028,1
6335,77.7151641,1
6336,56.30459186,1
6337,85.88982617,1
6338,72.4284023,1
6339,92.95240114,1
6340,86.07587792,1
6341,92.20435462,1
6342,54.99863179,1
6343,64.03568425,1
6344,56.00929439,1
6345,56.17901635,1
6346,97.35890082,1
6347,52.44874873,1
6348,51.07948841,1
6349,68.27286294,1
6350,55.5795868,1
6351,86.97273976,1
6352,61.94598639,1
6353,79.13198849,1
6354,88.66933693,1
6355,58.49196604,1
6356,60.43490069,1
6357,67.74408201,1
6358,55.76274728,1
6359,58.7523166,1
6360,86.746168,1
6361,52.83938584,1
6362,62.21349417,1
6363,54.83618029,1
6364,101.5266609,2
6365,54.83862738,1
6366,85.61844834,1
6367,68.14119959,1
6368,59.02128391,1
6369,54.91623193,1
6370,54.83207026,1
6371,89.84067309,1
6372,69.81543679,1
6373,80.91158927,1
6374,85.14618446,1
6375,57.20262157,1
6376,74.8938571,1
6377,51.60286291,1
6378,126.0524121,2
6379,57.82522702,1
6380,68.94021234,1
6381,66.53207664,1
6382,80.42056605,1
6383,70.27275275,1
6384,57.77153105,1
6385,68.14706046,1
6386,54.89797172,1
6387,100.1566241,2
6388,92.85491975,1
6389,61.39806444,1
6390,81.39102327,1
6391,55.3118115,1
6392,66.04346459,1
6393,69.25003207,1
6394,93.01308847,1
6395,192.8181785,2
6396,55.52006488,1
6397,66.75976088,1
6398,60.90157627,1
6399,51.12966148,1
6400,102.3650172,2
6401,60.30036807,1
6402,54.52730551,1
6403,56.15661171,1
6404,58.30952161,1
6405,56.63768816,1
6406,61.10826147,1
6407,82.00558631,1
6408,70.22463759,1
6409,80.51931795,1
6410,82.86038802,1
6411,58.74287519,1
6412,56.96586464,1
6413,62.89062902,1
6414,61.47824033,1
6415,65.87250288,1
6416,67.2619474,1
6417,57.45329989,1
6418,78.96038874,1
6419,52.29881023,1
6420,61.56773386,1
6421,71.00398588,1
6422,49.92697904,0
6423,77.79110723,1
6424,112.1518016,2
6425,68.88141598,1
6426,67.92466241,1
6427,124.6340473,2
6428,52.03057759,1
6429,61.53978601,1
6430,53.18943507,1
6431,73.32931939,1
6432,56.44662523,1
6433,63.94272476,1
6434,65.96895237,1
6435,75.22333382,1
6436,58.04715706,1
6437,78.36705086,1
6438,59.55522621,1
6439,132.0115917,2
6440,53.43350188,1
6441,65.03183445,1
6442,65.03468445,1
6443,58.81348989,1
6444,98.15746991,1
6445,52.30820471,1
6446,53.17072041,1
6447,54.91535364,1
6448,53.61007707,1
6449,56.03096019,1
6450,61.71922096,1
6451,67.70428088,1
6452,67.25303566,1
6453,107.6143674,2
6454,60.22684426,1
6455,67.66235818,1
6456,94.36534389,1
6457,109.6881332,2
6458,57.07509215,1
6459,113.3658471,2
6460,52.82223054,1
6461,52.69685888,1
6462,56.65014225,1
6463,115.1539938,2
6464,67.27446351,1
6465,55.95826513,1
6466,55.5101838,1
6467,135.9633278,2
6468,85.74140436,1
6469,101.5418881,2
6470,106.1761353,2
6471,74.39794618,1
6472,51.35770545,1
6473,56.45142358,1
6474,95.76141833,1
6475,55.53355601,1
6476,85.85363088,1
6477,65.6081418,1
6478,109.2179924,2
6479,70.51897966,1
6480,72.34239363,1
6481,57.14192793,1
6482,52.77593787,1
6483,61.10233549,1
6484,68.38180227,1
6485,109.548242,2
6486,65.10947087,1
6487,64.95977455,1
6488,65.90544813,1
6489,84.95721212,1
6490,55.74976778,1
6491,52.23785833,1
6492,67.56199159,1
6493,73.5686414,1
6494,59.12172617,1
6495,74.13066356,1
6496,57.10348287,1
6497,55.68008021,1
6498,55.06203766,1
6499,56.17205801,1
6500,62.71087956,1
6501,65.61352359,1
6502,71.96355276,1
6503,58.51516538,1
6504,72.55350475,1
6505,85.99777572,1
6506,95.78005392,1
6507,60.00183756,1
6508,58.86323781,1
6509,76.21612656,1
6510,60.38187377,1
6511,82.57778798,1
6512,57.51507218,1
6513,63.07763661,1
6514,55.0914642,1
6515,70.78323322,1
6516,53.98923991,1
6517,71.9666696,1
6518,68.37091039,1
6519,123.0634803,2
6520,52.76463585,1
6521,81.57739688,1
6522,52.62425886,1
6523,71.40744335,1
6524,61.35146661,1
6525,95.93929822,1
6526,58.49229709,1
6527,53.77974708,1
6528,111.2071777,2
6529,52.33041032,1
6530,62.58591953,1
6531,101.8496169,2
6532,65.48805378,1
6533,80.87652183,1
6534,56.66949454,1
6535,56.15357654,1
6536,68.65459008,1
6537,102.0052059,2
6538,64.5696939,1
6539,61.1487717,1
6540,76.90488819,1
6541,86.15951962,1
6542,59.68586614,1
6543,57.18936863,1
6544,53.24955028,1
6545,119.2342049,2
6546,59.415165,1
6547,60.19943295,1
6548,48.11446302,0
6549,59.54835228,1
6550,66.36376213,1
6551,56.7903958,1
6552,56.94785834,1
6553,53.16315314,1
6554,55.91076325,1
6555,52.09185694,1
6556,52.24289297,1
6557,56.28982193,1
6558,112.4865798,2
6559,58.71160077,1
6560,52.4604583,1
6561,57.01701648,1
6562,57.06372824,1
6563,132.4438475,2
6564,53.99883182,1
6565,107.6314817,2
6566,85.97293923,1
6567,57.13727334,1
6568,78.46864512,1
6569,70.10024539,1
6570,68.59376123,1
6571,59.89076474,1
6572,61.49464469,1
6573,89.9817789,1
6574,54.61284897,1
6575,71.83507701,1
6576,52.22755269,1
6577,60.41387035,1
6578,61.40828418,1
6579,60.40038325,1
6580,62.85305937,1
6581,77.30246543,1
6582,91.24687449,1
6583,106.3631258,2
6584,93.06177923,1
6585,53.07454311,1
6586,64.80666196,1
6587,121.5193178,2
6588,74.19454359,1
6589,105.4549523,2
6590,56.33940813,1
6591,50.63834824,1
6592,52.30714936,1
6593,57.89135502,1
6594,61.45948733,1
6595,54.74564121,1
6596,57.74392301,1
6597,61.22247952,1
6598,55.16323796,1
6599,53.91992241,1
6600,70.15038303,1
6601,52.84694251,1
6602,104.829361,2
6603,72.16334601,1
6604,101.1156965,2
6605,57.29802524,1
6606,82.4544064,1
6607,60.89651975,1
6608,103.0162499,2
6609,56.11045475,1
6610,57.20724802,1
6611,53.89758074,1
6612,55.37058119,1
6613,61.24135027,1
6614,65.14195034,1
6615,56.16869466,1
6616,63.86066879,1
6617,65.15251612,1
6618,52.98945069,1
6619,72.78627809,1
6620,58.75020241,1
6621,52.74791626,1
6622,51.55083468,1
6623,55.23692908,1
6624,57.02870242,1
6625,50.67049249,1
6626,56.9191091,1
6627,59.5738839,1
6628,56.2647455,1
6629,62.32715286,1
6630,59.9657662,1
6631,97.37478088,1
6632,61.64274992,1
6633,54.64999787,1
6634,49.79733165,0
6635,59.6715753,1
6636,54.91164473,1
6637,76.21735813,1
6638,61.10861852,1
6639,53.82236333,1
6640,103.1064125,2
6641,93.98120402,1
6642,60.83538519,1
6643,61.05421295,1
6644,61.62361333,1
6645,52.49958582,1
6646,60.62907559,1
6647,62.18815838,1
6648,52.16423929,1
6649,90.72300926,1
6650,60.28964873,1
6651,54.36247959,1
6652,74.37864814,1
6653,92.56959533,1
6654,54.06470684,1
6655,55.16458246,1
6656,57.21473445,1
6657,53.45826758,1
6658,281.4514066,2
6659,76.65520609,1
6660,55.97110801,1
6661,49.73609834,0
6662,65.68253589,1
6663,52.50346327,1
6664,59.25611254,1
6665,59.00043761,1
6666,57.18183884,1
6667,76.57087901,1
6668,56.87075532,1
6669,52.8109577,1
6670,86.26131844,1
6671,73.02450037,1
6672,77.41480669,1
6673,51.42659402,1
6674,77.3464157,1
6675,65.89410405,1
6676,64.88783928,1
6677,54.03200102,1
6678,63.55966159,1
6679,57.54860123,1
6680,52.34169411,1
6681,65.01841062,1
6682,136.912086,2
6683,77.70391602,1
6684,86.29955565,1
6685,71.62403086,1
6686,63.06494868,1
6687,60.01814991,1
6688,55.95114833,1
6689,60.5026967,1
6690,91.512214,1
6691,54.52145605,1
6692,92.63400421,1
6693,108.1536408,2
6694,65.14999037,1
6695,115.6440874,2
6696,98.49524097,1
6697,58.15651102,1
6698,116.1424468,2
6699,68.19731851,1
6700,98.54219533,1
6701,62.23168531,1
6702,55.69105809,1
6703,60.013157,1
6704,81.07907652,1
6705,77.72686538,1
6706,66.93915329,1
6707,98.36076836,1
6708,57.17351534,1
6709,56.18318996,1
6710,50.63217514,1
6711,60.93855386,1
6712,97.64888488,1
6713,64.08518845,1
6714,58.93732348,1
6715,68.77938936,1
6716,64.3973413,1
6717,55.19639126,1
6718,55.95122467,1
6719,71.00600592,1
6720,64.82393225,1
6721,70.41739891,1
6722,52.10354095,1
6723,66.7315636,1
6724,54.31870323,1
6725,52.23226372,1
6726,61.5864242,1
6727,53.86051461,1
6728,52.6817703,1
6729,53.70668242,1
6730,97.73121868,1
6731,55.18342297,1
6732,55.12374645,1
6733,65.88028671,1
6734,64.74977709,1
6735,65.62532563,1
6736,85.02914767,1
6737,59.81296039,1
6738,89.91616567,1
6739,59.20838987,1
6740,59.62616178,1
6741,51.59036752,1
6742,58.90255616,1
6743,63.17641383,1
6744,84.22808303,1
6745,88.23185834,1
6746,60.11414848,1
6747,83.53809794,1
6748,57.68473968,1
6749,87.55487123,1
6750,69.54005481,1
6751,55.01478407,1
6752,113.6274727,2
6753,75.18445751,1
6754,77.03985218,1
6755,62.22792082,1
6756,64.9567902,1
6757,69.59417014,1
6758,54.3216807,1
6759,71.33453967,1
6760,69.44782655,1
6761,53.07397331,1
6762,58.55515817,1
6763,94.79964093,1
6764,57.05753312,1
6765,52.39675631,1
6766,52.36381833,1
6767,52.32500086,1
6768,108.6784257,2
6769,57.78995819,1
6770,86.68954023,1
6771,59.95644937,1
6772,56.077075,1
6773,55.7490648,1
6774,94.22700978,1
6775,74.91699367,1
6776,65.32421322,1
6777,80.74114541,1
6778,61.27369097,1
6779,52.24286944,1
6780,52.190602,1
6781,54.63995764,1
6782,59.49947832,1
6783,59.82689907,1
6784,64.2661677,1
6785,72.82084888,1
6786,87.34925961,1
6787,112.1425424,2
6788,66.49677539,1
6789,55.31040282,1
6790,57.76722572,1
6791,67.64825805,1
6792,61.64365904,1
6793,73.98299925,1
6794,64.12594367,1
6795,54.32666487,1
6796,79.28778193,1
6797,55.43047651,1
6798,54.17967058,1
6799,64.91883895,1
6800,52.44390321,1
6801,89.48610948,1
6802,63.57840965,1
6803,58.7295925,1
6804,76.22066151,1
6805,69.55298667,1
6806,69.25087579,1
6807,55.78252613,1
6808,52.11639813,1
6809,79.69336791,1
6810,65.53750033,1
6811,68.59250888,1
6812,58.97342754,1
6813,68.52967989,1
6814,61.72138054,1
6815,64.70241464,1
6816,91.57176969,1
6817,59.28025876,1
6818,67.07229424,1
6819,56.4336351,1
6820,52.16549725,1
6821,104.2025492,2
6822,71.11335053,1
6823,149.0675341,2
6824,69.37407596,1
6825,58.77953813,1
6826,51.19943724,1
6827,56.64760998,1
6828,73.47360177,1
6829,57.71896142,1
6830,126.4636872,2
6831,57.25856452,1
6832,54.67249255,1
6833,80.48439781,1
6834,56.18407775,1
6835,94.27011211,1
6836,72.58049135,1
6837,54.48231762,1
6838,61.41661247,1
6839,67.69051245,1
6840,52.76052034,1
6841,57.36824109,1
6842,76.14943539,1
6843,108.6458832,2
6844,65.10172155,1
6845,79.52390591,1
6846,52.11304611,1
6847,81.42362979,1
6848,158.088471,2
6849,56.58116964,1
6850,53.21762831,1
6851,201.8881015,2
6852,69.80786822,1
6853,60.08695647,1
6854,56.21896014,1
6855,57.95255585,1
6856,53.47669007,1
6857,70.12124374,1
6858,89.67540998,1
6859,90.81313122,1
6860,53.42473691,1
6861,74.9648849,1
6862,59.27720386,1
6863,96.87377205,1
6864,97.59788935,1
6865,71.93889159,1
6866,57.58030417,1
6867,101.9525055,2
6868,60.85550417,1
6869,64.1650398,1
6870,55.15279968,1
6871,64.88574437,1
6872,183.3703227,2
6873,57.85282998,1
6874,91.04192198,1
6875,99.249381,1
6876,92.56810532,1
6877,61.05904735,1
6878,84.89185254,1
6879,77.2418632,1
6880,58.27718972,1
6881,84.74433607,1
6882,55.23753788,1
6883,88.1799079,1
6884,66.1475348,1
6885,66.25946727,1
6886,84.05460956,1
6887,70.2529295,1
6888,59.07341127,1
6889,89.63255728,1
6890,76.10768666,1
6891,62.66209859,1
6892,53.26688628,1
6893,52.09995766,1
6894,70.25551525,1
6895,63.92006666,1
6896,104.1966284,2
6897,87.38780667,1
6898,56.18308652,1
6899,61.06818196,1
6900,64.17286792,1
6901,57.4622239,1
6902,67.67031021,1
6903,97.45284058,1
6904,60.21712667,1
6905,75.23209638,1
6906,67.705588,1
6907,52.31047292,1
6908,57.27098679,1
6909,60.99137705,1
6910,53.81082772,1
6911,71.12706838,1
6912,99.89062766,1
6913,77.23996757,1
6914,62.83842972,1
6915,87.61000149,1
6916,105.6223137,2
6917,95.65561547,1
6918,77.39881733,1
6919,64.25016393,1
6920,53.39880872,1
6921,60.00893916,1
6922,62.38771267,1
6923,87.42735093,1
6924,55.57280478,1
6925,65.20506083,1
6926,63.50482518,1
6927,66.60626037,1
6928,83.04074433,1
6929,91.18336194,1
6930,53.348826,1
6931,54.89406888,1
6932,58.35667983,1
6933,69.30978857,1
6934,75.01728017,1
6935,58.1069564,1
6936,75.21985907,1
6937,68.32442768,1
6938,53.19095708,1
6939,68.46903763,1
6940,65.43831476,1
6941,104.0944694,2
6942,57.83080247,1
6943,53.47589397,1
6944,87.66316379,1
6945,51.89766197,1
6946,65.6848678,1
6947,108.3800771,2
6948,52.69807451,1
6949,69.32743868,1
6950,49.76151327,0
6951,58.28633849,1
6952,58.99730264,1
6953,61.3838283,1
6954,56.20701818,1
6955,84.35350257,1
6956,97.9319886,1
6957,56.67283998,1
6958,53.56458636,1
6959,55.32564981,1
6960,52.77042924,1
6961,68.83136835,1
6962,79.75924118,1
6963,73.04265431,1
6964,62.38545804,1
6965,60.97234368,1
6966,59.05008795,1
6967,62.42400869,1
6968,61.78970308,1
6969,152.0301045,2
6970,55.50143076,1
6971,72.20187574,1
6972,56.57304856,1
6973,54.62894004,1
6974,101.7329042,2
6975,71.33161259,1
6976,102.7216293,2
6977,141.1710153,2
6978,68.77243654,1
6979,96.21550595,1
6980,96.61364921,1
6981,65.58289963,1
6982,55.30270252,1
6983,111.7976185,2
6984,57.48852685,1
6985,52.11537435,1
6986,54.49310892,1
6987,74.08731814,1
6988,73.08354754,1
6989,120.5978181,2
6990,68.99708569,1
6991,53.54793545,1
6992,64.26981053,1
6993,72.82891162,1
6994,63.8241205,1
6995,54.00562773,1
6996,58.56014391,1
6997,61.92273543,1
6998,114.5295823,2
6999,70.23710071,1
7000,77.67377897,1
7001,57.00290262,1
7002,72.32351539,1
7003,65.10481474,1
7004,227.2856433,2
7005,52.45570761,1
7006,70.07012151,1
7007,96.64472274,1
7008,64.54023057,1
7009,73.35688245,1
7010,59.01420468,1
7011,71.33159008,1
7012,66.51829465,1
7013,71.69149851,1
7014,63.90455713,1
7015,85.5933951,1
7016,58.7374621,1
7017,58.7384497,1
7018,89.82646192,1
7019,78.05861591,1
7020,66.88805177,1
7021,74.1059155,1
7022,59.13674221,1
7023,68.51556297,1
7024,72.79447555,1
7025,67.20590699,1
7026,69.90287109,1
7027,103.3703118,2
7028,62.70921207,1
7029,77.18905331,1
7030,51.95657891,1
7031,81.04185428,1
7032,100.011014,2
7033,66.52502747,1
7034,62.38135284,1
7035,125.306566,2
7036,57.79099596,1
7037,80.30674961,1
7038,52.04203535,1
7039,113.0992447,2
7040,79.89431984,1
7041,57.94616378,1
7042,60.29382655,1
7043,57.08619742,1
7044,62.88770388,1
7045,102.1145549,2
7046,88.07005311,1
7047,80.50806269,1
7048,56.19842109,1
7049,65.21252045,1
7050,68.76458585,1
7051,90.54748852,1
7052,96.20329309,1
7053,54.053487,1
7054,60.18532263,1
7055,93.27954201,1
7056,66.31175586,1
7057,82.07621446,1
7058,74.84700903,1
7059,56.17900852,1
7060,66.48352519,1
7061,57.07159753,1
7062,63.47516848,1
7063,85.76142624,1
7064,68.55374615,1
7065,55.12828258,1
7066,71.26252845,1
7067,51.53911072,1
7068,103.863865,2
7069,88.74253339,1
7070,59.86565399,1
7071,102.2604354,2
7072,99.6813823,1
7073,80.522651,1
7074,77.78979431,1
7075,58.62196323,1
7076,99.35445396,1
7077,60.43813238,1
7078,86.01572107,1
7079,61.03000192,1
7080,65.14192096,1
7081,70.60242326,1
7082,116.5432643,2
7083,94.1658017,1
7084,79.68830867,1
7085,97.32447057,1
7086,107.8281474,2
7087,62.33267128,1
7088,99.70158849,1
7089,70.34228859,1
7090,52.29742849,1
7091,61.04551957,1
7092,63.06787271,1
7093,153.659765,2
7094,54.33218514,1
7095,100.8411198,2
7096,64.94524279,1
7097,53.4946072,1
7098,63.2689865,1
7099,65.42227649,1
7100,53.39769787,1
7101,55.09544394,1
7102,60.02223344,1
7103,61.72160664,1
7104,53.81209125,1
7105,62.32857494,1
7106,71.17566645,1
7107,55.01388429,1
7108,57.27633165,1
7109,69.87934126,1
7110,64.76104975,1
7111,64.90766143,1
7112,58.7801254,1
7113,57.44994717,1
7114,72.88320981,1
7115,53.7154068,1
7116,93.06607798,1
7117,71.50356542,1
7118,122.7775154,2
7119,59.09847858,1
7120,96.75453752,1
7121,83.29993221,1
7122,61.18889463,1
7123,56.20840643,1
7124,52.8218019,1
7125,63.65957655,1
7126,66.70049251,1
7127,56.63027365,1
7128,52.43118153,1
7129,103.7117589,2
7130,58.7375025,1
7131,48.50117721,0
7132,55.72545329,1
7133,85.61941665,1
7134,196.9506997,2
7135,61.28030377,1
7136,109.8943077,2
7137,70.98479538,1
7138,216.5280471,2
7139,98.40816962,1
7140,110.029844,2
7141,129.1170221,2
7142,57.94100884,1
7143,73.29552209,1
7144,53.09791594,1
7145,104.5027735,2
7146,56.70667833,1
7147,63.00963606,1
7148,76.22033958,1
7149,59.10219664,1
7150,100.3855359,2
7151,92.50602412,1
7152,59.28841008,1
7153,56.16928945,1
7154,71.78722021,1
7155,57.18504557,1
7156,59.84189616,1
7157,57.65809682,1
7158,88.73455806,1
7159,54.01881265,1
7160,82.02645727,1
7161,88.42657774,1
7162,82.14431782,1
7163,51.40383625,1
7164,68.9848683,1
7165,61.10518676,1
7166,51.21116132,1
7167,193.883587,2
7168,60.17853649,1
7169,97.73372984,1
7170,58.36646094,1
7171,90.36859107,1
7172,53.27961908,1
7173,62.31854301,1
7174,56.55654613,1
7175,57.6906859,1
7176,100.9768446,2
7177,99.41458664,1
7178,60.48498243,1
7179,90.7305583,1
7180,60.83756409,1
7181,59.20275548,1
7182,74.69350294,1
7183,76.20846816,1
7184,56.56828045,1
7185,66.13794537,1
7186,102.2768086,2
7187,51.41990097,1
7188,58.99486495,1
7189,59.23224714,1
7190,55.53062821,1
7191,72.22954864,1
7192,68.59580539,1
7193,64.35039555,1
7194,63.82517171,1
7195,58.50248736,1
7196,55.90877787,1
7197,56.13954213,1
7198,81.59622738,1
7199,77.17121827,1
7200,82.89743364,1
7201,66.74892931,1
7202,80.13198527,1
7203,94.11747233,1
7204,77.64638038,1
7205,52.10900194,1
7206,50.70692509,1
7207,55.61822703,1
7208,94.23310659,1
7209,62.97558125,1
7210,86.93446985,1
7211,59.81243837,1
7212,83.19156295,1
7213,81.27032369,1
7214,59.32967943,1
7215,52.83922739,1
7216,59.34911589,1
7217,55.33849963,1
7218,112.4737467,2
7219,65.15680114,1
7220,71.02202084,1
7221,65.1586609,1
7222,105.9902788,2
7223,80.39799674,1
7224,53.78075798,1
7225,63.87305512,1
7226,57.92108453,1
7227,55.01183011,1
7228,74.50152476,1
7229,72.13016053,1
7230,63.95064581,1
7231,52.06536835,1
7232,59.82505537,1
7233,62.351166,1
7234,53.94071311,1
7235,78.32478486,1
7236,58.52072757,1
7237,64.76805391,1
7238,108.8634202,2
7239,54.23359727,1
7240,81.66753075,1
7241,53.86284916,1
7242,66.37944634,1
7243,70.93287535,1
7244,106.8566484,2
7245,152.1317287,2
7246,91.32988272,1
7247,126.4956552,2
7248,112.391662,2
7249,53.99371031,1
7250,64.08626856,1
7251,65.54694923,1
7252,78.36229694,1
7253,102.4127093,2
7254,68.78285568,1
7255,57.75601985,1
7256,71.99382377,1
7257,72.75991537,1
7258,64.35176257,1
7259,57.15623363,1
7260,70.21686733,1
7261,55.96049367,1
7262,77.57115481,1
7263,56.31847785,1
7264,54.87067687,1
7265,62.81901495,1
7266,139.363941,2
7267,77.94203002,1
7268,54.91791871,1
7269,56.60242461,1
7270,158.6400436,2
7271,54.95143433,1
7272,81.77650106,1
7273,62.9900331,1
7274,52.35432683,1
7275,76.54883137,1
7276,124.6080461,2
7277,56.20078881,1
7278,65.23426841,1
7279,69.27733706,1
7280,73.29503781,1
7281,66.83293771,1
7282,58.47226025,1
7283,64.42292514,1
7284,64.93783054,1
7285,53.24309212,1
7286,61.41882239,1
7287,85.56576927,1
7288,52.6247125,1
7289,57.45454568,1
7290,63.31551496,1
7291,62.42905811,1
7292,89.56959286,1
7293,55.58771883,1
7294,52.33837672,1
7295,55.3218176,1
7296,85.36085522,1
7297,78.20264846,1
7298,64.25946058,1
7299,56.66038301,1
7300,62.98006742,1
7301,97.21912062,1
7302,59.94441216,1
7303,92.83959736,1
7304,54.60524018,1
7305,57.81761519,1
7306,53.77331698,1
7307,115.5303442,2
7308,69.10439779,1
7309,51.04900133,1
7310,82.52725332,1
7311,52.89340943,1
7312,50.14331405,1
7313,62.02004613,1
7314,62.94553409,1
7315,56.33689946,1
7316,69.30950187,1
7317,53.41159562,1
7318,60.17782694,1
7319,57.20383214,1
7320,52.4432713,1
7321,70.84273929,1
7322,79.83891478,1
7323,53.72286816,1
7324,51.08104876,1
7325,60.02003194,1
7326,52.22799503,1
7327,77.40968105,1
7328,93.76666621,1
7329,64.67520481,1
7330,72.74529231,1
7331,57.3472945,1
7332,64.7515724,1
7333,68.5468986,1
7334,63.34759767,1
7335,64.98794345,1
7336,103.1664209,2
7337,52.32701632,1
7338,57.30858968,1
7339,90.80577846,1
7340,97.21287304,1
7341,82.58883394,1
7342,74.51388492,1
7343,84.81195053,1
7344,62.75072524,1
7345,57.48167163,1
7346,61.07257279,1
7347,55.03700108,1
7348,54.01585006,1
7349,51.80923583,1
7350,61.55254137,1
7351,55.71776234,1
7352,60.62726528,1
7353,54.41573159,1
7354,54.03037238,1
7355,79.05712559,1
7356,87.55819483,1
7357,65.23995987,1
7358,60.29187108,1
7359,94.00684143,1
7360,85.62081927,1
7361,85.65492495,1
7362,76.04725752,1
7363,58.55551794,1
7364,56.65236526,1
7365,80.50978481,1
7366,63.85397612,1
7367,168.9288387,2
7368,68.04340237,1
7369,52.81917298,1
7370,71.94335121,1
7371,100.829416,2
7372,70.21602588,1
7373,59.04165995,1
7374,63.4912093,1
7375,56.66260672,1
7376,63.86593335,1
7377,58.56113471,1
7378,58.70597592,1
7379,96.72223726,1
7380,54.77537326,1
7381,58.87025505,1
7382,56.49202436,1
7383,108.8132246,2
7384,59.2760426,1
7385,58.68277283,1
7386,86.3286342,1
7387,54.64801835,1
7388,53.66164351,1
7389,62.86537018,1
7390,87.76263679,1
7391,79.34503005,1
7392,59.86188105,1
7393,61.30199093,1
7394,50.80175104,1
7395,91.67485079,1
7396,57.89456103,1
7397,98.89948344,1
7398,60.42788062,1
7399,63.05115593,1
7400,52.31320444,1
7401,63.39853383,1
7402,54.88897438,1
7403,63.62741,1
7404,90.76181851,1
7405,66.09900694,1
7406,56.0922632,1
7407,79.34740766,1
7408,51.31417794,1
7409,55.262842,1
7410,57.24330356,1
7411,104.3486328,2
7412,52.92224533,1
7413,71.1855444,1
7414,74.56816182,1
7415,78.40886057,1
7416,50.61166965,1
7417,62.48145548,1
7418,68.79060096,1
7419,57.23549156,1
7420,131.5674826,2
7421,107.4642898,2
7422,76.63301908,1
7423,55.37396101,1
7424,52.74897984,1
7425,77.51422022,1
7426,66.44943064,1
7427,65.99094074,1
7428,54.96450938,1
7429,73.32023189,1
7430,55.34324459,1
7431,76.31067283,1
7432,94.46838271,1
7433,68.43040514,1
7434,63.86059396,1
7435,85.15245364,1
7436,63.69089523,1
7437,57.72222458,1
7438,67.1913829,1
7439,76.51979306,1
7440,56.55087477,1
7441,60.38265748,1
7442,57.49243205,1
7443,55.32091827,1
7444,115.4931058,2
7445,62.1333602,1
7446,55.31579396,1
7447,102.6929762,2
7448,63.53584611,1
7449,54.12620794,1
7450,83.8645937,1
7451,72.1728843,1
7452,54.71226223,1
7453,85.70377878,1
7454,86.57314188,1
7455,69.69501075,1
7456,59.04016916,1
7457,68.40800854,1
7458,51.47725535,1
7459,106.1737668,2
7460,55.39239069,1
7461,70.05578442,1
7462,55.91335493,1
7463,72.36635568,1
7464,45.59673566,0
7465,55.02257365,1
7466,156.6420188,2
7467,56.14118611,1
7468,64.01263866,1
7469,53.11800228,1
7470,78.19387013,1
7471,60.83949578,1
7472,89.35394961,1
7473,52.41140956,1
7474,56.01419616,1
